text,label,source,rewrite
"Effective diabetes prevention strategies that can be implemented in daily practice , without huge amounts of money and a lot of personnel are needed . The Dutch Diabetes Federation developed a protocol for coaching people with impaired fasting glucose ( IFG ; according to WHO criteria : 6.1 to 6.9 mmol/l ) to a sustainable healthy lifestyle change : ` the road map towards diabetes prevention ' ( abbreviated : Road Map : RM ) . This protocol is applied within a primary health care setting by a general practitioner and a practice nurse . The feasibility and ( cost - ) effectiveness of care provided according to the RM protocol will be evaluated . A cluster randomised clinical trial is performed , with randomisation at the level of the general practices . Both opportunistic screening and active case finding took place among clients with high risk factors for diabetes . After IFG is diagnosed , motivated people in the intervention practices receive 3-4 consultations by the practice nurse within one year . During these consultations they are coached to increase the level of physical activity and healthy dietary habits . If necessary , participants are referred to a dietician , physiotherapist , lifestyle programs and/or local sports activities . The control group receives care as usual . The primary outcome measure in this study is change in Body Mass Index ( BMI ) . Secondary outcome measures are waist circumference , physical activity , total and saturated fat intake , systolic blood pressure , blood glucose , total cholesterol , HDL cholesterol , triglycerides and behaviour determinants like risk perception , perceived knowledge and motivation . Based on a sample size calculation 120 people in each group are needed . Measurements are performed at baseline , and after one ( post-intervention ) and two years follow up . Anthropometrics and biochemical parameters are assessed in the practices and physical activity , food intake and their determinants by a validated questionnaire . The cost-effectiveness is estimated by using the Chronic Disease Model ( CDM ) . Feasibility will be tested by interviews among health care professionals . The results of the study will provide valuable information for both health care professionals and policy makers . If this study shows the RM to be both effective and cost-effective the protocol can be implemented on a large scale . ISRCTN41209683 . Ethical approval number : NL31342 .075.10 .",1,Human_pubmed,"Effective strategies for preventing diabetes that can be applied in everyday practice, without requiring substantial funding or large teams, are essential. The Dutch Diabetes Federation created a protocol to guide individuals with impaired fasting glucose (IFG; defined by WHO criteria as 6.1 to 6.9 mmol/l) toward lasting healthy lifestyle adjustments: 'the roadmap to diabetes prevention' (shortened: Road Map: RM). This protocol is used in primary healthcare by a general practitioner and a practice nurse. The feasibility and cost-effectiveness of care following the RM protocol will be assessed. A cluster randomized clinical trial is conducted, with randomization at the general practice level. Both opportunistic screening and active case detection occurred among clients at high risk for diabetes. Following an IFG diagnosis, motivated participants in intervention practices undergo 3-4 consultations with the practice nurse over one year. In these sessions, they receive coaching to boost physical activity and improve dietary habits. When needed, participants are directed to a dietitian, physiotherapist, lifestyle programs, and/or local sports activities. The control group receives standard care. The main outcome measure is change in Body Mass Index (BMI). Secondary measures include waist circumference, physical activity, total and saturated fat intake, systolic blood pressure, blood glucose, total cholesterol, HDL cholesterol, triglycerides, and behavioral factors like risk perception, perceived knowledge, and motivation. Based on a sample size calculation, 120 participants per group are required. Assessments occur at baseline, after one year (post-intervention), and at two-year follow-up. Anthropometric and biochemical parameters are measured in practices, while physical activity, food intake, and their determinants are evaluated via a validated questionnaire. Cost-effectiveness is estimated using the Chronic Disease Model (CDM). Feasibility will be examined through interviews with healthcare professionals. The study's findings will offer important insights for healthcare providers and policymakers. If the RM proves effective and cost-effective, the protocol can be widely implemented. ISRCTN41209683. Ethical approval number: NL31342.075.10."
"To compare the outcome of Rhomboid excision and Modified Limberg 's flap closure with excision and primary closure for the treatment of Sacrococcygeal Pilonidal sinus . The study was conducted at the Surgical Department of Mayo Hospital , Lahore , from 2009 to 2012 . A total of 60 patients of pilonidal sinus were randomly divided into two equal groups . The patients were operated under general anaesthesia in prone position by Rhomboid excision and Modified Limberg 's flap closure with a closed suction drain in group 1 , and excision and primary closure over a drain in group 2 . Patients were followed up for 12 months for surgical complications of the treatment . SPSS 17 was used for statistical analysis . In group 1 there were 27 ( 90 % ) males and 3 ( 10 % ) females , while group 2 had 28 ( 93.3 % ) males and 2 ( 6.7 % ) females . The infection rates were observed to be 2 ( 7 % ) in group 1 and 8 ( 26.6 % ) ( p < 0.038 ) in group 2 . The recurrence rate was only 1 ( 3.3 % ) in group 1 compared to 4 ( 13.3 % ) in group 2 . Average hospital stay was 1.630.67 days group 1 and 2.81.24 days in group 2 . Modified Limberg 's flap closure is an effective treatment modality for pilonidal sinus disease with 1.5 times less infection rate , 4 times less recurrence rate and 40 % in-hospital time .",1,Human_pubmed,"This study compared outcomes of Rhomboid excision with Modified Limberg flap closure versus excision and primary closure for Sacrococcygeal Pilonidal sinus. Conducted at the Surgical Department of Mayo Hospital, Lahore, from 2009 to 2012, it involved 60 patients randomly assigned to two equal groups. Under general anesthesia in prone position, group 1 underwent Rhomboid excision and Modified Limberg flap closure with a closed suction drain, while group 2 had excision and primary closure over a drain. Patients were followed for 12 months to assess surgical complications. Statistical analysis used SPSS 17. Group 1 comprised 27 (90%) males and 3 (10%) females; group 2 had 28 (93.3%) males and 2 (6.7%) females. Infection rates were 2 (7%) in group 1 and 8 (26.6%) in group 2 (p < 0.038). Recurrence was 1 (3.3%) in group 1 versus 4 (13.3%) in group 2. Average hospital stay was 1.63±0.67 days for group 1 and 2.81±1.24 days for group 2. Modified Limberg flap closure is effective, showing 1.5 times lower infection, 4 times lower recurrence, and 40% shorter hospital stay."
"To compare the morphological ( cell density , coefficient of variation and standard deviation ) and functional ( central corneal thickness ) endothelial changes after phacoemulsification versus manual small-incision cataract surgery ( MSICS ) . Prospective randomized control study . In this prospective randomized control study , patients were randomly allocated to undergo phacoemulsification ( Group 1 , n = 100 ) or MSICS ( Group 2 , n = 100 ) using a random number Table . The patients underwent complete ophthalmic evaluation and specular microscopy preoperatively and at 1and 6 weeks postoperatively . Functional and morphological endothelial evaluation was Noncon ROBO PACHY SP-9000 specular microscope . Phacoemulsification was performed , the chop technique and MSICS , by the viscoexpression technique . The mean difference in central corneal thickness at baseline and 1 week between Group 1 and Group 2 was statistically significant ( P = 0.027 ) . However , this difference at baseline when compared to 6 week and 1 week , 6 weeks was not statistically significant ( P > 0.05 ) . The difference in mean endothelial cell density between groups at 1 week and 6 weeks was statistically significant ( P = 0.016 ) . The mean coefficient of variation and mean standard deviation between groups were not statistically significant ( P > 0.05 , both comparisons ) . The central corneal thickness , coefficient of variation , and standard deviation were maintained in both groups indicating that the function and morphology of endothelial cells was not affected despite an initial reduction in endothelial cell number in MSICS . Thus , MSICS remains a safe option in the developing world .",1,Human_pubmed,"To assess morphological (cell density, coefficient of variation, and standard deviation) and functional (central corneal thickness) endothelial alterations following phacoemulsification compared to manual small-incision cataract surgery (MSICS). Prospective randomized controlled trial. In this prospective randomized controlled trial, participants were randomly assigned to undergo phacoemulsification (Group 1, n=100) or MSICS (Group 2, n=100) using a random number table. Complete ophthalmic evaluation and specular microscopy were performed preoperatively and at 1 and 6 weeks postoperatively. Endothelial functional and morphological assessment used a Noncon ROBO PACHY SP-9000 specular microscope. Phacoemulsification employed the chop technique, while MSICS used the viscoexpression technique. The mean difference in central corneal thickness at baseline and 1 week between Group 1 and Group 2 was statistically significant (P=0.027). However, differences at baseline compared to 6 weeks, and between 1 and 6 weeks, were not statistically significant (P>0.05). The difference in mean endothelial cell density between groups at 1 week and 6 weeks was statistically significant (P=0.016). Mean coefficient of variation and mean standard deviation between groups were not statistically significant (P>0.05 for both). Central corneal thickness, coefficient of variation, and standard deviation were preserved in both groups, indicating endothelial cell function and morphology were unaffected despite an initial endothelial cell reduction in MSICS. Therefore, MSICS continues to be a safe alternative in developing regions."
"First , to evaluate the clinical effectiveness of a virtual reality ( VR ) - based telerehabilitation program in the balance recovery of individuals with hemiparesis after stroke in comparison with an in-clinic program ; second , to compare the subjective experiences ; and third , to contrast the costs of both programs . Single-blind , randomized , controlled trial . Neurorehabilitation unit . Chronic outpatients with stroke ( N = 30 ) with residual hemiparesis . Twenty 45-minute training sessions with the telerehabilitation system , conducted 3 times a week , in the clinic or in the home . First , Berg Balance Scale for balance assessment . The Performance-Oriented Mobility Assessment balance and gait subscales , and the Brunel Balance Assessment were secondary outcome measures . Clinical assessments were conducted at baseline , 8 weeks ( posttreatment ) , and 12 weeks ( follow-up ) . Second , the System Usability Scale and the Intrinsic Motivation Inventory for subjective experiences . Third , cost ( in dollars ) . Significant improvement in both groups ( in-clinic group [ control ] and a home-based telerehabilitation group ) from the initial to the final assessment in the Berg Balance Scale ( p ( 2 ) = .68 ; P = .001 ) , in the balance ( p ( 2 ) = .24 ; P = .006 ) and gait ( p ( 2 ) = .57 , P = .001 ) subscales of the Tinetti Performance-Oriented Mobility Assessment , and in the Brunel Balance Assessment ( control : ( 2 ) = 15.0 ; P = .002 ; experimental : ( 2 ) = 21.9 ; P = .001 ) . No significant differences were found between the groups in any balance scale or in the feedback questionnaires . With regard to subjective experiences , both groups considered the VR system similarly usable and motivating . The in-clinic intervention resulted in more expenses than did the telerehabilitation intervention ( $ 654.72 per person ) . First , VR-based telerehabilitation interventions can promote the reacquisition of locomotor skills associated with balance in the same way as do in-clinic interventions , both complemented with a conventional therapy program ; second , the usability of and motivation to use the 2 interventions can be similar ; and third , telerehabilitation interventions can involve savings that vary depending on each scenario .",1,Human_pubmed,"First, to assess the clinical efficacy of a virtual reality (VR)-based telerehabilitation program for balance recovery in stroke patients with hemiparesis compared to an in-clinic program; second, to compare subjective experiences; and third, to evaluate the costs of both programs. Single-blind, randomized, controlled trial. Neurorehabilitation unit. Chronic stroke outpatients (N = 30) with residual hemiparesis. Twenty 45-minute training sessions using the telerehabilitation system, administered three times weekly, either in-clinic or at home. Primary outcome: Berg Balance Scale for balance evaluation. Secondary measures included the Performance-Oriented Mobility Assessment balance and gait subscales, and the Brunel Balance Assessment. Clinical evaluations were performed at baseline, 8 weeks (post-treatment), and 12 weeks (follow-up). Second, the System Usability Scale and Intrinsic Motivation Inventory for subjective feedback. Third, cost analysis (in dollars). Both groups (in-clinic control and home-based telerehabilitation) showed significant improvements from initial to final assessment on the Berg Balance Scale (p(2) = .68; P = .001), the balance (p(2) = .24; P = .006) and gait (p(2) = .57, P = .001) subscales of the Tinetti Performance-Oriented Mobility Assessment, and the Brunel Balance Assessment (control: (2) = 15.0; P = .002; experimental: (2) = 21.9; P = .001). No significant differences were observed between groups on any balance scale or feedback questionnaires. Regarding subjective experiences, both groups rated the VR system as similarly usable and motivating. The in-clinic intervention incurred higher costs than the telerehabilitation intervention ($654.72 per person). In summary, VR-based telerehabilitation can facilitate the recovery of balance-related locomotor skills comparably to in-clinic interventions, both supplemented with conventional therapy; the usability and motivation for both approaches can be equivalent; and telerehabilitation may yield cost savings that depend on specific circumstances."
"Patients with both major depression and personality disorders have a high risk of suicidal behavior . Lithium is meant to have anti-suicidal properties in patients with affective disorders . The anti-suicidal effect of lithium in patients with affective disorders and comorbid personality disorders has not been investigated yet . A post-hoc analysis of a subsample of patients with depression and comorbid personality disorder ( PD ) and a recent suicide attempt ( n = 19 ) from the prospective , placebo-controlled lithium intervention study ( N = 167 ) , was conducted . Three patients in the lithium group ( n = 8 ) and two patients in the placebo group ( n = 11 ) presented a suicide attempt throughout the course of the study . No differences related to suicidal behavior could be detected between the placebo group and the group with lithium intervention . On the basis of the small sample size , among patients with comorbid PD , lithium does not seem to have an effect on suicidal behavior in contrast to patients with affective disorders without comorbid PD .",1,Human_pubmed,"Patients with major depression and personality disorders face an elevated risk of suicidal behavior. Lithium is believed to possess anti-suicidal properties for those with affective disorders. However, its anti-suicidal effect in patients with both affective disorders and comorbid personality disorders remains unexplored. A post-hoc analysis was performed on a subsample from a prospective, placebo-controlled lithium intervention study (N = 167), focusing on patients with depression, comorbid personality disorder (PD), and a recent suicide attempt (n = 19). During the study, three patients in the lithium group (n = 8) and two in the placebo group (n = 11) attempted suicide. No significant differences in suicidal behavior were observed between the placebo and lithium intervention groups. Given the limited sample size, lithium appears to lack an effect on suicidal behavior in patients with comorbid PD, unlike in those with affective disorders without comorbid PD."
"Implementation of interventions in real-life settings requires a comprehensive evaluation approach . The aim of this article is to describe the evaluation design of the SLIMMER diabetes prevention intervention in a Dutch real-life setting . The SLIMMER study is a randomised , controlled intervention study including subjects aged 40 through 70years with impaired fasting glucose or high risk of diabetes . The 10-month SLIMMER intervention involves a dietary and physical activity intervention , including case management and a maintenance programme . The control group receives usual health care and written information about a healthy lifestyle . A logic model of change is composed to link intervention activities with intervention outcomes in a logical order . Primary outcome is fasting insulin . Measurements are performed at baseline and after 12 and 18months and cover quality of life , cardio-metabolic risk factors ( e.g. glucose tolerance , serum lipids , body fatness , and blood pressure ) , eating and physical activity behaviour , and behavioural determinants . A process evaluation gives insight in how the intervention was delivered and received by participants and health care professionals . The economic evaluation consists of a cost-effectiveness analysis and a cost-utility analysis . Costs are assessed from both a societal and health care perspective . This study is expected to provide insight in the effectiveness , including its cost-effectiveness , and delivery of the SLIMMER diabetes prevention intervention conducted in Dutch primary health care . Results of this study provide valuable information for primary health care professionals , researchers , and policy makers . The SLIMMER study is registered with ClinicalTrials.gov ( NCT02094911 ) since March 19 , 2014 .",1,Human_pubmed,"Applying interventions in real-world contexts demands a thorough evaluation strategy. This article outlines the evaluation framework for the SLIMMER diabetes prevention program within a Dutch community setting. SLIMMER is a randomized controlled trial involving participants aged 40 to 70 years who have impaired fasting glucose or elevated diabetes risk. The 10-month intervention combines dietary and physical activity components, supported by case management and a maintenance phase. The control group receives standard care along with written healthy lifestyle guidance. A logic model structures the connection between intervention activities and expected outcomes. The primary outcome measure is fasting insulin. Assessments occur at baseline, 12 months, and 18 months, evaluating quality of life, cardio-metabolic risk factors (such as glucose tolerance, serum lipids, body composition, and blood pressure), dietary and physical activity behaviors, and related determinants. A process evaluation examines how the intervention was implemented and perceived by both participants and healthcare providers. The economic evaluation includes cost-effectiveness and cost-utility analyses, with costs considered from societal and healthcare viewpoints. This research aims to clarify the effectiveness, cost-effectiveness, and implementation of the SLIMMER intervention in Dutch primary care. Findings will offer important insights for primary care practitioners, researchers, and policymakers. The SLIMMER study is registered with ClinicalTrials.gov (NCT02094911) as of March 19, 2014."
"To determine the effects of high-dose vitamin D on insulin sensitivity in polycystic ovary syndrome ( PCOS ) . Randomized , placebo-controlled trial . Academic medical center . Twenty-eight women with PCOS . Vitamin D3 , 12,000 IU , or placebo daily for 12 weeks . The primary outcome was quantitative insulin sensitivity check index . Secondary outcomes included glucose and insulin levels during a 75-g oral glucose tolerance test and blood pressure . Twenty-two women completed the study . Compared with placebo , vitamin D significantly increased 25-hydroxyvitamin D ( mean [ 95 % confidence interval ] in vitamin D group 20.1 [ 15.7 to 24.5 ] ng/mL at baseline and 65.7 [ 52.3 to 79.2 ] ng/mL at 12 weeks ; placebo 22.5 [ 18.1 to 26.8 ] ng/mL at baseline and 23.8 [ 10.4 to 37.2 ] ng/mL at 12 weeks ) . There were no significant differences in quantitative insulin sensitivity check index and other measures of insulin sensitivity ; however , we observed trends toward lower 2-hour insulin and lower 2-hour glucose . We also observed a protective effect of vitamin D on blood pressure . In women with PCOS , insulin sensitivity was unchanged with high-dose vitamin D , but there was a trend toward decreased 2-hour insulin and a protective effect on blood pressure . NCT00907153 .",1,Human_pubmed,"To assess the impact of high-dose vitamin D on insulin sensitivity in polycystic ovary syndrome (PCOS). Randomized, placebo-controlled trial. Academic medical center. Twenty-eight women with PCOS. Vitamin D3, 12,000 IU, or placebo daily for 12 weeks. Primary outcome was quantitative insulin sensitivity check index. Secondary outcomes included glucose and insulin levels during a 75-g oral glucose tolerance test and blood pressure. Twenty-two women completed the study. Compared to placebo, vitamin D significantly raised 25-hydroxyvitamin D (mean [95% confidence interval] in vitamin D group 20.1 [15.7 to 24.5] ng/mL at baseline and 65.7 [52.3 to 79.2] ng/mL at 12 weeks; placebo 22.5 [18.1 to 26.8] ng/mL at baseline and 23.8 [10.4 to 37.2] ng/mL at 12 weeks). No significant differences were found in quantitative insulin sensitivity check index and other insulin sensitivity measures; however, trends toward lower 2-hour insulin and lower 2-hour glucose were observed. A protective effect of vitamin D on blood pressure was also noted. In women with PCOS, insulin sensitivity remained unchanged with high-dose vitamin D, but there was a trend toward reduced 2-hour insulin and a protective effect on blood pressure. NCT00907153."
"During arthroscopy , the localization of calcific deposit in patients suffering from calcifying tendinitis can be demanding and time consuming , frequently using ionizing radiation . Intraoperative ultrasound has been recently promoted , facilitating deposit localization and reducing radiation dose . In this prospective , randomized , controlled and clinical observer-blinded pilot trial , 20 patients with calcific tendinitis were operated . In group I , the deposit was localized conventionally . In group II , the deposit was localized using intraoperative ultrasound . The needle punctures to detect the deposit and operation times were noted . Patients were postoperatively evaluated after 2 and 6weeks and 9months . In group II , the needle punctures to detect the deposit were significantly lower than in group I ( p < 0.0001 ) . Operation time to localize the deposit was also significantly less in group II ( p < 0.033 ) . In both groups , patients improved significantly with increased shoulder function ( p < 0.0001 ) and decreased pain ( p < 0.0001 ) 2weeks and 9months ( p < 0.001 ) after surgery . The difference between the groups was not significant . Excellent radiological findings were obtained in both groups after 9months . Intraoperative US significantly facilitates the detection of calcific deposits during arthroscopic debridement by speeding up surgery and reducing the number of needle punctures . Hence , we have changed our method of detecting calcific deposits intraoperatively from fluoroscopy to ultrasound .",1,Human_pubmed,"During arthroscopy, locating calcific deposits in patients with calcifying tendinitis can be challenging and time-consuming, often involving ionizing radiation. Intraoperative ultrasound has recently been advocated, aiding deposit localization and lowering radiation exposure. In this prospective, randomized, controlled, and clinical observer-blinded pilot trial, 20 patients with calcific tendinitis underwent surgery. In group I, deposits were localized conventionally. In group II, deposits were localized with intraoperative ultrasound. Needle punctures to identify deposits and operation durations were recorded. Patients were assessed postoperatively at 2 weeks, 6 weeks, and 9 months. In group II, needle punctures to detect deposits were significantly fewer than in group I (p < 0.0001). Operation time for deposit localization was also significantly shorter in group II (p < 0.033). Both groups showed significant improvement, with enhanced shoulder function (p < 0.0001) and reduced pain (p < 0.0001) at 2 weeks and 9 months (p < 0.001) post-surgery. Intergroup differences were not significant. Excellent radiological outcomes were observed in both groups after 9 months. Intraoperative ultrasound notably eases the detection of calcific deposits during arthroscopic debridement by shortening surgery time and decreasing needle punctures. Consequently, we have shifted our intraoperative method for detecting calcific deposits from fluoroscopy to ultrasound."
"Deep general anesthesia has been associated with increased mortality in 5 observational studies . The association may be causal or an epiphenomenon due to increased anesthetic sensitivity in high-risk patients . We conducted a pilot study to assess the feasibility of performing a definitive randomized controlled trial . The aims of the study were to determine whether anesthetic depth targeting in a high-risk group was feasible and to document anesthetic doses and arterial blood pressures associated with `` deep '' and `` light '' general anesthesia . ASA physical status III and IV patients , aged 60 years , having surgery lasting 2 hours , with expected hospital stay 2 days , and receiving general anesthesia were randomly allocated to a Bispectral Index ( BIS ) or spectral entropy ( SE ) target of 35 ( `` low '' group ) or 50 ( `` high '' group ) . The primary end point was mean BIS or SE . Secondary end points were postanesthesia care unit length of stay and pain scores , quality of recovery score , hospital length of stay , postoperative complications , and death . A composite end point of postoperative complications ( pneumonia , myocardial infarction , stroke , pulmonary embolism , heart failure , and death ) was determined at 1 year . One hundred twenty-five patients were recruited . The mean of the median BIS/SE values for each patient during the maintenance phase of anesthesia in the low and high groups was significantly different : 39 vs 48 ( mean difference 8 [ 95 % confidence interval { CI95 } , 6 to 10 ] , P < 0.001 ) . There was also a significant difference in mean volatile anesthetic administration ( minimum alveolar concentration ) : 0.98 vs 0.64 ( mean difference -0.35 [ CI95 , -0.44 to -0.26 ] , P < 0.001 ) and target propofol concentrations : 4.0 vs 3.1 g/mL ( mean difference -0.8 [ CI95 , -1.2 to -0.3 ] , P = 0.004 ) . Intraoperative mean arterial blood pressures were similar ( 85 vs 87 mm Hg ; mean difference 2 [ CI95 , -2 to 6 ] , P = 0.86 ) , and there were no differences in short-term recovery characteristics or hospital length of stay . There was a significant difference in the incidence of wound infection at 30 days ( 13 % vs 3 % ; risk difference -10 % [ CI95 , -21 to -0.1 ] , P = 0.04 ) . At 1 year , the composite rates of complications in the low and high groups were 28 % and 17 % ( risk difference -11 [ CI95 , -25 to 4 ] , P = 0.15 ) and mortality rates were 12 % and 9 % , respectively ( risk difference -2 [ CI95 , -14 to 9 ] , P = 0.70 ) . This pilot study demonstrated that depth of anesthesia targeting with BIS or SE was achievable in a high-risk population with adequate separation of processed electroencephalogram monitor targets . The expected incidence of postoperative complications and mortality occurred . We conclude that a large , multicenter , randomized controlled trial is feasible .",1,Human_pubmed,"Deep general anesthesia has been linked to higher mortality in five observational studies. This link could be causal or an epiphenomenon from greater anesthetic sensitivity in high-risk patients. We performed a pilot study to evaluate the feasibility of a definitive randomized controlled trial. The study aimed to assess whether targeting anesthetic depth in a high-risk group was feasible and to record anesthetic doses and arterial blood pressures linked to ""deep"" and ""light"" general anesthesia. ASA physical status III and IV patients, aged 60, undergoing surgery lasting 2 hours, with an expected hospital stay of 2 days, and receiving general anesthesia were randomly assigned to a Bispectral Index (BIS) or spectral entropy (SE) target of 35 (""low"" group) or 50 (""high"" group). The primary endpoint was mean BIS or SE. Secondary endpoints included postanesthesia care unit length of stay and pain scores, quality of recovery score, hospital length of stay, postoperative complications, and death. A composite endpoint of postoperative complications (pneumonia, myocardial infarction, stroke, pulmonary embolism, heart failure, and death) was assessed at 1 year. One hundred twenty-five patients were enrolled. The mean of median BIS/SE values per patient during anesthesia maintenance differed significantly between low and high groups: 39 versus 48 (mean difference 8 [95% confidence interval {CI95}, 6 to 10], P < 0.001). There was also a significant difference in mean volatile anesthetic administration (minimum alveolar concentration): 0.98 versus 0.64 (mean difference -0.35 [CI95, -0.44 to -0.26], P < 0.001) and target propofol concentrations: 4.0 versus 3.1 g/mL (mean difference -0.8 [CI95, -1.2 to -0.3], P = 0.004). Intraoperative mean arterial blood pressures were similar (85 versus 87 mm Hg; mean difference 2 [CI95, -2 to 6], P = 0.86), with no differences in short-term recovery or hospital length of stay. A significant difference was found in wound infection incidence at 30 days (13% versus 3%; risk difference -10% [CI95, -21 to -0.1], P = 0.04). At 1 year, composite complication rates in low and high groups were 28% and 17% (risk difference -11 [CI95, -25 to 4], P = 0.15), and mortality rates were 12% and 9%, respectively (risk difference -2 [CI95, -14 to 9], P = 0.70). This pilot study showed that targeting anesthesia depth with BIS or SE was achievable in a high-risk population, with adequate separation of processed electroencephalogram monitor targets. The expected rates of postoperative complications and mortality were observed. We conclude that a large, multicenter, randomized controlled trial is feasible."
"To determine whether mechanical cleaning with interdental brushes combined with the use of cetylpyridinium chloride ( 0.3 % CPC ) gel was more effective at plaque control than mechanical cleaning with interdental brushes alone . Forty individuals ( 30-70 years old ) with at least 20 teeth and moderate chronic periodontitis who had no experience with interdental cleaning aids were randomly assigned to a treatment group ( brush + gel , n = 20 ) or a control group ( brush , n = 20 ) . Both groups were examined by a dentist at baseline and at 3 and 6 months for changes in interdental plaque ( interproximal plaque index [ API ] ) levels , gingival inflammation ( sulcus bleeding index [ SBI ] ) , probing depth ( PD ) and bleeding on probing ( BOP ) . No baseline differences in age , gender or number of teeth were observed between the two groups . During the study period , improvements in API and BOP were comparable between groups . However , improvements in SBI and PD were significantly greater in the test group than in the control group ( p = 0.046 and p = 0.029 , respectively ) . Mechanical interdental plaque control using interdental brushes combined with the use of CPC gel significantly improved 6-month gingival and periodontal outcomes ( SBI and PD ) compared with mechanical cleaning with interdental brushes alone .",1,Human_pubmed,"This study assessed whether mechanical cleaning with interdental brushes plus a 0.3% cetylpyridinium chloride (CPC) gel was superior to using interdental brushes alone for plaque control. Forty participants (aged 30-70) with at least 20 teeth and moderate chronic periodontitis, who were new to interdental cleaning aids, were randomly assigned to a test group (brush + gel, n=20) or a control group (brush only, n=20). A dentist evaluated all participants at baseline, 3 months, and 6 months for interdental plaque (using the API), gingival inflammation (SBI), probing depth (PD), and bleeding on probing (BOP). The groups were similar at baseline regarding age, gender, and tooth count. Over the study, improvements in API and BOP were similar between groups. However, the test group showed significantly greater improvements in SBI and PD compared to the control group (p=0.046 and p=0.029, respectively). Thus, combining interdental brushes with CPC gel led to significantly better 6-month gingival and periodontal outcomes (SBI and PD) than using interdental brushes alone."
"Despite the significant positive effect of Highly Active Antiretroviral Therapy on physical and psychosocial well-being of people living with human immunodeficiency virus/acquired immune deficiency syndrome ( HIV/AIDS ) ( PLWHA ) ; decreased physical activity and its associated cardiovascular risk still pose some consequences for health and general well-being . This study investigated the effect of an 8 week aerobic exercise training on cardiovascular parameters and CD4 cell ( T-cells ) count of PLWHA . This randomized controlled trial recruited 30 age matched PLWHA who were randomly assigned into exercise group ( EG ) ( n = 15 ) and control group ( CG ) ( n = 15 ) respectively . The PLWHA were patients receiving treatment in President 's Emergency Plan for AIDS relief at the HIV clinic of the University of Nigeria Teaching Hospital , Nigeria . The EG in addition to conventional therapy received moderate intensity continuous exercise training ( 60-79 % of the maximum heart rate [ max ] ) of between 45 and 60 min , 3 times/week for 8 weeks , while the CG received conventional therapy involving antiretroviral therapy and counseling only . Systolic blood pressure ( SBP ) , diastolic blood pressure ( DBP ) , maximum oxygen uptake ( VO max ) and CD4 cell count were assessed at baseline ( week 1 ) and week 8 respectively . Analysis of co-variance and Pearson correlation tests were used in data analysis . Findings of the study revealed a significant effect ( ANCOVA test ) of moderate intensity continuous exercise training program on , SBP , DBP , VO max and CD4 cell count at P < 0.05 . Changes in VO max significantly correlated ( Pearson correlation test ) with changes in CD4 cell count ( r = 0.528 ) at P < 0.05 . Moderate intensity aerobic exercise is an effective complementary therapy in lowering blood pressure and increasing CD4 cell count in PLWHA .",1,Human_pubmed,"Although Highly Active Antiretroviral Therapy greatly improves the physical and psychosocial health of people living with HIV/AIDS (PLWHA), reduced physical activity and related cardiovascular risks continue to impact their health and overall well-being. This research examined the impact of an 8-week aerobic exercise program on cardiovascular measures and CD4 cell (T-cell) counts in PLWHA. In this randomized controlled trial, 30 age-matched PLWHA were randomly allocated to an exercise group (EG) (n=15) and a control group (CG) (n=15). Participants were patients receiving care under the President's Emergency Plan for AIDS Relief at the HIV clinic of the University of Nigeria Teaching Hospital, Nigeria. The EG, alongside standard therapy, underwent moderate-intensity continuous exercise training (60-79% of maximum heart rate) for 45–60 minutes, three times weekly over 8 weeks, while the CG received only conventional antiretroviral therapy and counseling. Systolic blood pressure (SBP), diastolic blood pressure (DBP), maximum oxygen uptake (VO₂max), and CD4 cell count were evaluated at baseline (week 1) and week 8. Data were analyzed using analysis of covariance and Pearson correlation tests. Results showed a significant effect (ANCOVA test) of the moderate-intensity continuous exercise program on SBP, DBP, VO₂max, and CD4 cell count at P<0.05. Changes in VO₂max were significantly correlated (Pearson correlation test) with changes in CD4 cell count (r=0.528) at P<0.05. Moderate-intensity aerobic exercise serves as an effective complementary therapy for lowering blood pressure and raising CD4 cell count in PLWHA."
