col0,col1,col2,col3
"The Newcastle company, which was set up in 2014, had about 10,000 domestic customers—mainly in north-east England—and employed a tight-knit team of 35 staff who prided themselves on personal service and local knowledge. Specialising in renewable energy solutions, the firm quickly carved out a reputation for installing solar panels and heat pumps with minimal fuss and maximum efficiency. Their office, tucked above a café on Grainger Street, buzzed with the kind of optimism that only grassroots green ventures seem to muster. Yet despite steady growth and glowing customer reviews, rising supply costs and shifting government incentives began to squeeze margins. By late 2023, the directors made the difficult decision to pause operations while exploring strategic options. For now, the kettle still boils in that upstairs office—but quieter, and less often. The hope remains that this isn’t an ending, but a necessary recalibration for a greener tomorrow.",0,news_qwen3-max,"Founded in 2014, the Newcastle-based firm served roughly 10,000 domestic customers, primarily in north-east England, with a close team of 35 who took pride in their personal service and local expertise. Specializing in renewable energy, the company swiftly built a strong reputation for installing solar panels and heat pumps with remarkable efficiency and little hassle. Their office, situated above a café on Grainger Street, hummed with the distinctive optimism common to grassroots green enterprises. However, despite consistent growth and excellent customer feedback, increasing supply expenses and changing government policies started to erode profits. By the end of 2023, the directors opted to halt operations temporarily as they considered future strategies. For the time being, the kettle still boils in that upstairs office—though less frequently and with less bustle. The hope persists that this pause is not a conclusion, but a needed adjustment for a more sustainable future."
"As George and Amal Clooney welcome their newborn babies, social media has been full of joy.First, all fine with the names.Before we continue, have you read their statement?""Ella, Alexander and Amal are all healthy, happy and doing fine. George is sedated and should recover in a few days.""Got the joke?Next, as you would expect, some are wondering what they will look like.Finally, some took an issue with how some media outlets reported the news - like a tweet by the Associated Press news agency which described Amal as ""wife of George Clooney"".Now, if you still don't know what we're talking about... Find out here",1,xsum_human,"As George and Amal Clooney celebrate the arrival of their twins, social media has erupted with delight. First, the names are all perfect. Before we go on, have you seen their announcement? ""Ella, Alexander, and Amal are all well, cheerful, and in good health. George is under sedation and is expected to bounce back soon."" Catch the humor? Next, as anticipated, many are curious about the babies' appearance. Lastly, some have criticized certain media reports—such as an Associated Press tweet referring to Amal as ""George Clooney's wife."" Still unclear about the topic? Learn more here."
"Temperatures were -20°C in Altnaharra in the Highlands, -17°C in Inverurie, and -10°C in Aberdeen. Gravel crunched like shattered glass underfoot as dawn broke pale and brittle across Scotland’s frost-locked north. Breath hung suspended in ghostly plumes, vanishing into skies so clear they seemed polished. Farmers coaxed reluctant engines to life; schoolchildren bundled like Arctic explorers trudged past hedgerows glittering with rime. Even the sea off Aberdeen’s coast seemed to hold its breath, waves stiffening at the edges. Yet amid the deep freeze, there was warmth: steaming mugs passed between gloved hands, laughter echoing from frost-rimed porches, and the quiet resilience of communities long accustomed to winter’s bite. This wasn’t just cold—it was character-forging weather, the kind that sharpens resolve and stirs stories round peat-smoke fires. As the sun",0,news_qwen3-max,"Temperatures dropped to -20°C in Altnaharra in the Highlands, -17°C in Inverurie, and -10°C in Aberdeen. Gravel crunched like broken glass underfoot as dawn broke pale and brittle across Scotland’s frost-locked north. Breath hung in ghostly clouds, vanishing into skies so clear they seemed polished. Farmers coaxed reluctant engines to life; schoolchildren bundled like Arctic explorers trudged past hedgerows glittering with frost. Even the sea off Aberdeen’s coast seemed to hold its breath, waves stiffening at the edges. Yet within the deep freeze, there was warmth: steaming mugs passed between gloved hands, laughter echoing from frost-rimed porches, and the quiet resilience of communities long accustomed to winter’s bite. This wasn’t merely cold—it was character-shaping weather, the kind that hardens resolve and kindles stories around peat-smoke fires. As the sun"
"There are currently no charges, but the plans would introduce a 50p fee per half hour between 0900 and 1800 hours and a 50p flat rate charge after 1800 hours until midnight. The scheme has been criticised by some traders, as well as local businesswoman Stephanie Booth. No timescale has been given. A report discussed on Tuesday claims ""effective review"" of parking was ""critical"" to improving services while ensuring Wrexham ""remains a vibrant and economically prosperous place through this difficult and challenging financial climate"". Officials believe better parking management increases the turnover of spaces, which in turn improves consumer convenience. The report said it also makes deliveries easier, and reduces congestion, accidents and pollution. Areas identified as ""high demand,"" which could be subject to charges, are: Proposed changes would apply between 0800 hours and 1800 hours, Monday to Saturday. There are also proposals to extend council car park charging times - currently 0800 hours to 1700 hours - to 1800 hours, and to charge a 50p flat rate between 1800 hours and midnight. Once the consultation is complete, the decision will be passed to the council's executive board.",1,xlsum_human,"No charges are currently in place, but the proposal would implement a 50p fee per half hour from 0900 to 1800, and a flat 50p charge from 1800 until midnight. The plan has faced criticism from certain traders and local business owner Stephanie Booth. No timeline has been provided. A report reviewed Tuesday states that an ""effective review"" of parking is ""critical"" for enhancing services and ensuring Wrexham ""remains a vibrant and economically prosperous place amid this difficult and challenging financial climate."" Officials argue that improved parking management boosts space turnover, thereby enhancing shopper convenience. The report added it also facilitates deliveries and cuts down on congestion, accidents, and pollution. Locations deemed ""high demand,"" potentially facing charges, include: Changes would be effective from 0800 to 1800, Monday through Saturday. There are further suggestions to extend council car park fees—now from 0800 to 1700—to 1800, and to apply a flat 50p rate from 1800 to midnight. Following the consultation, the final decision will go to the council's executive board."
"Plans to form a business worth A$11.3bn ($8.6bn; £6.7bn) emerged last year. Despite objections from regulators, environmental groups, and even some shareholders, the sheer audacity of the merger left me both skeptical and strangely captivated. On paper, it promised efficiency, innovation, and market dominance—but at what cost? I couldn’t shake the feeling that this wasn’t just about smart business; it felt like a power grab disguised as progress. Local communities voiced fears of job losses and reduced competition, yet executives spoke in glossy terms of “synergy” and “future-proofing.” Frankly, their optimism rang hollow against the backdrop of past corporate promises broken. Still, part of me wonders: could this bold gamble actually reshape the industry for the better? Maybe. But until transparency replaces spin, I’ll remain cautiously cynical—rooting not for the bottom line, but for the people whose lives hang in the balance of billion-dollar decisions made",0,news_qwen3-max,"Plans for an A$11.3bn ($8.6bn; £6.7bn) business merger surfaced last year. Even with pushback from regulators, environmental advocates, and certain shareholders, the sheer boldness of the deal left me both doubtful and oddly fascinated. On paper, it offered efficiency, innovation, and market control—but what would be the real price? I couldn’t dismiss the sense that this was more than shrewd strategy; it seemed a power play masked as advancement. Local communities worried about job cuts and less competition, while executives used polished talk of “synergy” and “future-proofing.” Honestly, their confidence felt empty against a history of failed corporate pledges. Yet, a part of me questions: might this daring move actually transform the industry positively? Perhaps. But until openness replaces slick messaging, I’ll stay warily skeptical—hoping not for profit, but for the people whose futures are weighed in billion-dollar choices."
"Michael Molloy died in an accident on the A3 in Surrey in September while returning from a music festival. His song *Rise and Fall*, which had been quietly gaining traction on indie playlists, suddenly took on a heartbreaking new meaning. Friends remember Michael as the kind of guy who’d strum his guitar under fairy lights until sunrise, always chasing melodies that felt like hope. The track—hauntingly honest, with lyrics about resilience and second chances—now echoes with a bittersweet weight. In the weeks since his passing, streams of *Rise and Fall* have surged, fans leaving comments like “This one’s for you, Mike” and “You rose, even if you didn’t get to see it.” His family plans to release a posthumous EP later this year, turning grief into something beautiful—just as he would’ve wanted. For now, every note feels like a tribute.",0,news_qwen3-max,"Michael Molloy passed away in an accident on Surrey's A3 in September while coming back from a music festival. His track *Rise and Fall*, which had been steadily building attention on indie playlists, abruptly acquired a tragic new resonance. Friends recall Michael as someone who would play his guitar beneath fairy lights until dawn, forever pursuing melodies that sounded like hope. The song—achingly sincere, with words about bouncing back and new beginnings—now carries a poignant weight. In the weeks after his death, streams of *Rise and Fall* have soared, listeners sharing remarks such as “This one’s for you, Mike” and “You rose, even if you didn’t get to witness it.” His family intends to put out a posthumous EP later this year, transforming sorrow into beauty—exactly as he would have wished. For now, each note feels like a homage."
"JOHANNESBURG, South Africa (CNN) -- Prosecutors dropped corruption charges Monday against South Africa's ruling party president Jacob Zuma, who is widely expected to become the country’s next president. The decision, citing alleged political interference in the prosecution process, has ignited fierce criticism from opposition parties and civil society groups, who argue it undermines the rule of law and entrenches impunity for the powerful. Legal experts question the timing and transparency of the move, noting that it comes just weeks before national elections in which Zuma’s African National Congress seeks another term. Critics contend the dismissal sets a dangerous precedent, signaling that high-ranking officials may operate above judicial scrutiny. While Zuma has consistently denied wrongdoing, the abrupt termination of a case built over years fuels perceptions of a compromised justice system. In a nation still grappling with inequality and institutional fragility, the episode risks deepening public cynicism toward democratic accountability and eroding faith in South Africa’s post-apartheid legal foundations.",0,news_qwen3-max,"JOHANNESBURG, South Africa (CNN) -- Prosecutors on Monday dismissed corruption charges against South Africa's ruling party president Jacob Zuma, who is widely anticipated to be the country's next president. The move, citing claims of political interference in the prosecution, has sparked intense backlash from opposition parties and civil society groups, who say it weakens the rule of law and shields the powerful from accountability. Legal analysts have raised concerns over the timing and opacity of the decision, observing it arrives merely weeks before national elections in which Zuma's African National Congress aims to retain power. Opponents argue the dismissal establishes a perilous precedent, suggesting top officials might be immune from judicial oversight. Although Zuma has repeatedly denied any misconduct, the sudden collapse of a case developed over many years reinforces views of a tainted justice system. In a country still confronting deep inequality and fragile institutions, this incident threatens to heighten public distrust in democratic accountability and further undermine confidence in South Africa's post-apartheid legal framework."
"The march began at about 14:15 BST in St Helen's Square before making its way to York Minster.The crowd was then addressed by representatives of charities and pressure groups as well as refugees.March organiser Harkirit Boparai, from York Human Rights Network, said: ""What we've seen through this demonstration is the community spirit of York"".David Cameron announced on Monday that the UK would accept up to 20,000 people from camps surrounding Syria with priority given to vulnerable children.A spokesperson for City of York Council said: ""The council is meeting partners from across the city to identify how York can best provide support, as we await information from the government on how the process of resettlement will work.""",1,xsum_human,"The procession started around 14:15 BST from St Helen's Square, proceeding toward York Minster. Attendees later heard speeches from charity and advocacy group representatives, along with refugees. Harkirit Boparai of the York Human Rights Network, who organized the march, remarked, ""This demonstration has shown the community spirit of York."" On Monday, David Cameron stated the UK would welcome as many as 20,000 individuals from Syrian border camps, focusing first on at-risk children. A City of York Council spokesperson noted, ""The council is consulting with local partners to determine how York can most effectively offer assistance, while we await government details on the resettlement procedure."""
"(CNN) -- A 24-year-old man has been charged with manslaughter for the death of Wang Yue, the toddler who garnered international attention after being struck by two vehicles in a narrow alley in Foshan, China, and ignored by at least 18 passersby. The haunting surveillance footage showed the two-year-old girl wandering into traffic, crumpling to the pavement after the first van hit her, then being run over again moments later. For nearly seven agonizing minutes, pedestrians and cyclists skirted around her small, motionless body before a scrap collector finally rushed to her aid. Wang Yue succumbed to her injuries days later in the hospital. The tragedy sparked national soul-searching about societal apathy and moral decay in modern China. Now, prosecutors have formally accused the driver of the second vehicle—a delivery van operator—of manslaughter, alleging he failed to stop or render assistance. The case continues to reverberate as a grim symbol of compassion deferred.",0,news_qwen3-max,"(CNN) -- A 24-year-old man faces manslaughter charges in the death of Wang Yue, the toddler whose plight drew worldwide notice after she was hit by two vehicles in a Foshan, China, alleyway and overlooked by no fewer than 18 bystanders. Chilling surveillance video captured the two-year-old girl straying into the road, falling after the initial van struck her, and then being crushed by another vehicle shortly after. For almost seven torturous minutes, pedestrians and cyclists passed by her small, still form before a trash picker finally hurried to help. Wang Yue died from her injuries days later in a hospital. The incident ignited a nationwide reckoning over public indifference and ethical decline in contemporary China. Prosecutors have now formally charged the second driver—a delivery van driver—with manslaughter, claiming he neither stopped nor offered aid. The case still echoes as a stark emblem of delayed compassion."
"The 1-6, 6-4, 6-4 win in Doha will see the 27-year-old Spaniard rise to a career-high ranking just inside the Top 10—marking a huge milestone in what’s already been a breakout season for him. After dropping the first set in convincing fashion, he dug deep, showing the grit and resilience that’s become his trademark. His backhand down the line? Pure poetry. And those clutch serves in the final game? Ice in his veins! Fans back home in Valencia are absolutely buzzing, flooding social media with praise. Honestly, it’s been a long road—years of grinding on the Challenger tour, injuries, doubters—but he never lost belief. Now, with confidence soaring and his game clicking on all cylinders, he’s not just knocking on the door of the elite—he’s kicked it wide open. Next stop: Indian Wells, where everyone will be watching to see if he can keep this momentum rolling",0,news_qwen3-max,"The 27-year-old Spaniard's 1-6, 6-4, 6-4 victory in Doha will propel him to a career-high ranking just inside the Top 10—a major milestone in what is already a breakthrough season. After surrendering the first set decisively, he showed the hallmark grit and resilience that defines him, battling back. His down-the-line backhand was pure poetry, and his clutch serves in the final game? Ice in his veins! Fans in Valencia are buzzing, flooding social media with acclaim. It’s been a long journey—years on the Challenger circuit, injuries, skeptics—yet his belief never wavered. Now, with soaring confidence and his game firing on all cylinders, he isn't just knocking on the door of the elite; he's kicked it wide open. Next stop: Indian Wells, where all eyes will be on him to see if he can maintain this momentum."
"The watchdog said ""considerable improvements"" had been made at the HC-One-owned Home Farm in Portree in Skye. It followed an unannounced inspection of the home in May that raised ""serious concerns"" about the quality of care. As a result NHS Highland put in a team of staff to assist HC-One with provision of care to residents. Since then, the watchdog said there had been a marked improvement in the care provided at the home. A spokesman said: ""We have monitored the home carefully and we are satisfied that there has been considerable improvement in the quality of care experienced by residents and the issues that were putting them at serious risk have been addressed. ""In light of this we have decided to no longer pursue the cancellation of the service's registration through the courts.""",1,xlsum_human,"The watchdog reported ""significant improvements"" at HC-One's Home Farm in Portree, Skye. This came after a surprise inspection in May that identified ""serious concerns"" regarding care standards. Consequently, NHS Highland deployed a support team to aid HC-One in resident care. The watchdog noted a clear enhancement in the home's care since then. A spokesperson stated: ""We have closely monitored the home and are pleased that residents now experience considerably better care, with the serious risks previously present now resolved. Accordingly, we have chosen to discontinue legal action to cancel the service's registration."""
"West Dorset councillors have approved plans to join the countywide service, which they say could save the authority more than £300,000 a year. The authority said the move could improve recycling rates - currently at 35% - to 65%. Other councils in Dorset, with the exception of Bournemouth and Poole, are also considering the proposals. Christchurch Borough Council has already approved plans to join the scheme. The new system, to be run by Dorset Waste Partnership, would replace the 12 different collections operating across the county. Residents would be provided with a weekly food waste collection, a fortnightly recycling collection of glass, card, paper, plastics, batteries, tins and cans, and a fortnightly collection of leftover non-recyclable waste to go to landfill. Under the proposals, residents would also be given a seven-litre food waste kitchen caddy, a lockable food waste container to be kept outside, a 140-litre wheeled bin for non-recyclable landfill rubbish, a 240-litre wheeled bin for recycling and a 55 litre recycling box for glass. A charge would be payable for a proposed fortnightly garden waste collection service.",1,xlsum_human,"West Dorset council members have endorsed proposals to participate in the countywide scheme, which they estimate may save the council over £300,000 annually. The council stated this change could boost recycling rates from the current 35% to 65%. Most other Dorset councils, excluding Bournemouth and Poole, are also reviewing the plans. Christchurch Borough Council has already agreed to take part in the initiative. Operated by the Dorset Waste Partnership, the new system would replace the twelve separate collection services currently functioning throughout the county. Households would receive a weekly food waste collection, a bi-weekly recycling pickup for glass, cardboard, paper, plastics, batteries, tins, and cans, and a fortnightly collection of remaining non-recyclable waste destined for landfill. As part of the proposals, residents would also be supplied with a seven-litre kitchen caddy for food waste, a secure outdoor food waste container, a 140-litre wheeled bin for landfill rubbish, a 240-litre wheeled bin for recyclables, and a 55-litre box for glass recycling. A fee would apply for an optional fortnightly garden waste collection service."
"Two 16-year-old boys suffered knife wounds in the attack in Lucey Close in Tilehurst, Reading, late on Saturday. One of the boys remains in hospital in a serious but stable condition. The other has since been discharged, Thames Valley Police said. The younger boy has also been arrested on suspicion of causing grievous bodily harm. The force has renewed an appeal for witnesses to come forward. Det Ch Insp Mike Hall urged people not to speculate on the circumstances or to share any images or footage they may have on social media. After the stabbing, police issued a Section 60 stop and search order covering the area between the A4 Bath Road, the A329 Oxford Road, and West Reading Train Station. Related Internet Links Thames Valley Police",1,xlsum_human,"Two teenagers, both aged 16, sustained stab injuries during an incident on Lucey Close in Tilehurst, Reading, late Saturday. One remains hospitalized in serious but stable condition, while the other has been released, according to Thames Valley Police. The younger teen has been arrested on suspicion of causing grievous bodily harm. Authorities have reiterated their call for witnesses to assist. Det Ch Insp Mike Hall advised against speculation and discouraged sharing any related images or videos on social media. Following the stabbing, a Section 60 stop and search order was enacted for the area bounded by the A4 Bath Road, A329 Oxford Road, and West Reading Train Station. Related Internet Links Thames Valley Police"
"The course is already waterlogged and more rain was forecast to fall before the big race.The meeting has been rescheduled for Saturday, 9 January.Heavy rain has also caused the postponement of both days of the Christmas fixture at Wetherby. Saturday's card was scheduled to feature the Rowland Meyrick Chase.Chepstow's clerk of the course Keith Ottesen said: ""There was every chance this was going to happen and we have done it before. Details of entries will be released in due course.""It's due to be a drizzly day on Saturday and then another band of rain is forecast to move through with rain from midnight until virtually 12:00 on Sunday which would give us another 8-10mm, which we just can't take.""The Castleford Chase was Sunday's main race at Wetherby.""We've had 32 millimetres of rain since Friday lunchtime,"" said clerk of the course Jonjo Sanderson.""The dykes down the back straight have flooded so that is our problem, not waterlogging.""It's forecast to continue raining on Saturday, so it's not going to improve.""",1,xsum_human,"The course is already saturated, and additional rainfall is expected before the major event. The gathering has been moved to Saturday, January 9th. Inclement weather has also led to the cancellation of both days of the Christmas meeting at Wetherby. Saturday's program was set to include the Rowland Meyrick Chase. Keith Ottesen, Chepstow's clerk of the course, remarked, ""This outcome was highly anticipated, and we've managed similar situations previously. Entry information will be announced as appropriate."" Saturday is predicted to be misty, followed by another wave of precipitation from midnight through nearly noon on Sunday, potentially adding 8-10mm of rain that the ground cannot absorb. The Castleford Chase was the highlight of Sunday's schedule at Wetherby. Jonjo Sanderson, the clerk of the course, noted, ""We've received 32 millimeters of rain since Friday afternoon. The ditches along the back straight have overflowed, which is our primary issue, not just surface water. With rain forecast to persist on Saturday, conditions are unlikely to get better."""
"A report to NHS Dumfries and Galloway seeks approval of its five-year revenue plan up to 2021. However, it highlights a growing financial strain exacerbated by rising demand for services, an ageing population, and persistent workforce challenges. The document paints a stark picture of constrained resources stretched ever thinner across rural communities, where distances magnify logistical hurdles and staffing gaps threaten continuity of care. Despite commendable efforts to streamline operations and invest in preventative health initiatives, the trust faces a projected deficit that could widen without significant intervention or additional funding. Ambitious strategies—ranging from digital transformation to enhanced community partnerships—are outlined with cautious optimism, yet underpinned by sobering realism. The report urges board members to balance fiscal prudence with unwavering commitment to patient welfare, acknowledging that tough choices lie ahead. Ultimately, it frames the coming years not merely as a budgetary exercise, but as a pivotal chapter in sustaining healthcare access across one of Scotland’s most geographically dispersed regions.",0,news_qwen3-max,"A report to NHS Dumfries and Galloway requests endorsement of its five-year revenue plan through 2021. It notes, however, escalating fiscal pressures driven by increased service demand, an ageing populace, and ongoing workforce issues. The report depicts a challenging reality of limited resources being spread increasingly thin in rural areas, where vast distances compound operational difficulties and staffing shortages risk disrupting care. While acknowledging praiseworthy work to improve efficiency and fund preventive health measures, the trust anticipates a deficit likely to grow absent major intervention or extra funding. Ambitious plans—from digital modernization to stronger community collaborations—are presented with guarded hope, yet tempered by stark practicality. The document calls on the board to reconcile financial caution with a steadfast dedication to patient well-being, recognizing that difficult decisions are imminent. It concludes by portraying the upcoming period not just as a financial planning process, but as a critical phase for preserving healthcare delivery in one of Scotland's most widely scattered regions."
"The new programme is recruiting farmers and producers to boost business by selling goods in ""an innovative way"". Rural development organisation Arloesi Gwynedd Wledig will start the project in Gwynedd in June. Rachel Roberts, from the scheme, hopes the initiative targets a new market of tourists in the area. ""It will be a new way of selling their produce direct to customers and a different innovative way of selling their produce,"" she said. The vending machines will be tested in a couple of places to gauge interest. Milk producers from Pwhelli, Sion and Nia Jones, are interested in seeing their product in the machines. The couple produce bottled milk and already sell it to different local shops. Mrs Jones said: ""I think selling local goods in the vending machines is a very good idea. ""It will showcase local produce, and tourists in the area are looking for something different and local.""",1,xlsum_human,"A new initiative is enlisting farmers and producers to enhance business through ""an innovative approach"" to selling goods. Arloesi Gwynedd Wledig, a rural development group, will launch the project in Gwynedd this June. Rachel Roberts, representing the scheme, aims to reach a fresh tourist market in the region. ""This offers a novel method for producers to sell directly to consumers, presenting an innovative sales channel,"" she explained. The vending machines will undergo trials at several sites to assess demand. Pwhelli milk producers Sion and Nia Jones are keen to feature their product in the machines. The pair bottle milk and currently supply various local stores. Mrs Jones remarked, ""I believe vending machines for local goods are an excellent concept. They highlight regional products, and tourists here seek unique, locally sourced items."""
"Florin Ghinea, 43, listed as one of Europol's most wanted men, was detained as he left a gym in Watford on Tuesday. Ghinea, nicknamed ""Ghenosu"", is wanted by the Romanian authorities on human trafficking, conspiracy to murder, blackmail and money laundering charges. He will appear in court for an extradition hearing on 25 September. Ghinea was arrested on Tuesday by officers from the National Crime Agency's Armed Operations Unit (NCA) in an operation supported by Hertfordshire Police. He is accused of orchestrating a trafficking ring which saw Romanian women sent to Ireland, Finland and Dubai for the purposes of sexual exploitation, as well as conspiring to kill a criminal rival. Ghinea appeared before Westminster magistrates on Wednesday and was remanded in custody while the extradition process continues.",1,xlsum_human,"Florin Ghinea, 43, featured among Europol's most sought-after fugitives, was apprehended upon exiting a gym in Watford this Tuesday. Known by the alias ""Ghenosu,"" he is sought by Romanian officials for offenses including human trafficking, murder conspiracy, extortion, and money laundering. His extradition hearing is scheduled for 25 September. The arrest was conducted by the National Crime Agency's Armed Operations Unit (NCA), with assistance from Hertfordshire Police. Ghinea is alleged to have masterminded a trafficking network that transported Romanian women to Ireland, Finland, and Dubai for sexual exploitation, alongside plotting the murder of a criminal competitor. He was presented at Westminster magistrates' court on Wednesday and remains in custody pending extradition proceedings."
"Islamabad, Pakistan (CNN)Pakistani authorities have arrested a suspect in the December 16 attack on a public school in Peshawar that left more than 140 people dead, most of them children. Taj Muhammad, also known as Rizwan, is accused of commanding one of the Taliban units that laid siege to the Army Public School. The military says he has confessed to other attacks in the same area. Taliban militants ambushed the school, explosives strapped to their bodies, and burst into an auditorium filled with students taking exams. They sprayed bullets rapidly, killing 145 people. Of those, 132 were children, authorities said. The terror group had warned Muslims to avoid places with military ties, saying it carried out the attack to avenge the deaths of children allegedly killed by the nation's army strikes in tribal areas. The army school is home to about 1,100 students and staff, most of them sons and daughters of army personnel from around Peshawar. CNN's Sophia Saifi reported from Islamabad, and Mariano Castillo reported from Atlanta.",1,cnn_dailymail_human,"Islamabad, Pakistan (CNN) — Pakistani officials have detained a suspect in the December 16 assault on a Peshawar public school, which killed over 140 individuals, predominantly children. Taj Muhammad, alias Rizwan, is alleged to have led a Taliban faction that attacked the Army Public School. According to the military, he has admitted involvement in other operations in the region. Taliban fighters stormed the school wearing explosives and entered an auditorium where students were taking exams. They opened fire indiscriminately, resulting in 145 fatalities, including 132 children, officials stated. The militant group had cautioned Muslims to steer clear of military-linked locations, claiming the assault was retaliation for children reportedly killed by army operations in tribal zones. The army school serves roughly 1,100 students and staff, many of whom are children of military personnel from the Peshawar area. CNN's Sophia Saifi contributed from Islamabad, and Mariano Castillo from Atlanta."
"The incident occurred at around 13:00 (11:00 GMT) on the 4,010m (13,155ft) Lagginhorn mountain. ""The five climbers fell several hundred metres. They all died at the scene,"" a local police statement said. The hikers were descending the Lagginhorn when they fell. Police said it was not yet clear what caused the accident. The BBC's correspondent in Geneva, Imogen Foulkes, says it appears the five were roped together. A sixth climber who had not made the final attempt at the summit, because he felt unwell, raised the alarm immediately. Police said he had been airlifted to safety by helicopter. Police confirmed the hikers were all foreign, but said they would not disclose their nationalities until their families had been informed. Lagginhorn is the lowest of the 4,000-metre chain of mountains in the Alps, about 10km from the Italian border. It is regarded as one of the easier peaks to climb. Weather conditions in the area were said to be relatively good.",1,xlsum_human,"The accident took place at approximately 13:00 (11:00 GMT) on the 4,010-meter (13,155-foot) Lagginhorn peak. ""The five climbers plunged several hundred meters. All perished at the site,"" stated a local police announcement. The group was descending Lagginhorn when the fall happened. Authorities indicated the cause of the incident remains unclear. According to the BBC's Geneva correspondent, Imogen Foulkes, it seems the five were connected by a rope. A sixth climber, who had not attempted the final summit push due to feeling ill, alerted rescuers promptly. Police reported he was evacuated safely by helicopter. Officials confirmed the hikers were all foreigners but noted they would not release nationalities until next of kin were notified. Lagginhorn is the smallest peak in the Alps' 4,000-meter range, situated roughly 10km from the Italian border. It is considered one of the more accessible summits. Weather in the region was described as relatively favorable."
"The men were arrested on suspicion of child sexual exploitation at addresses across Bradford by West Yorkshire Police detectives. Officers seized about 25 mobile phones and computers for investigation after receiving information from the public and partner agencies. The men, aged between 19 and 56, were quizzed and released under investigation or bailed. Det Ch Insp Alan Weekes said the force was ""committed to tackling child sexual exploitation in all its forms"". ""This investigation was launched following information received from the public and partners about people in Bradford district who were suspected of using computers and mobile phones to contact and potentially meet up with children,"" he said. ""We want to make it clear to those committing such offences that you cannot hide behind your mobile phone or internet use and we will target you, as we would do in any other situation where a child or children are being exploited."" He added: ""This is an ongoing investigation and we expect to make further arrests as our enquiries progress.""",1,xlsum_human,"Men suspected of child sexual exploitation were detained by West Yorkshire Police detectives at various locations in Bradford. Approximately 25 mobile phones and computers were confiscated for examination after tips from the public and partner organizations. The suspects, ranging from 19 to 56 years old, were questioned and then released pending further investigation or bailed. Det Ch Insp Alan Weekes stated the police are ""dedicated to combating child sexual exploitation in every form."" He explained, ""This inquiry began after receiving reports from the public and partners concerning individuals in the Bradford area allegedly using computers and mobile devices to communicate with and possibly arrange meetings with children."" He emphasized, ""We want to warn offenders that they cannot conceal themselves behind mobile phones or the internet; we will pursue them, just as we would in any case involving the exploitation of a child or children."" He concluded, ""This remains an active investigation, and we anticipate more arrests as our inquiries continue."""
"The military police were called in to investigate one unit on Tuesday after suspicions of drug misuse, army spokesman Stefan Hofer told the BBC.Tests showed that 12 soldiers had used cannabis and five of them had traces of cocaine, he said.The Swiss army has 4,500 troops on duty at the WEF.Mr Hofer said it was important that soldiers were fit for duty and safe to drive.The soldiers found to have used cocaine had been sent home and would face further disciplinary measures, he said.One of them was found in possession of 3 grams of cocaine and will face a criminal investigation by civilian authorities.The remaining seven soldiers will face disciplinary measures while remaining in post at Davos, as cannabis use is a lesser offence.The unit concerned is made up predominately of soldiers from the cantons of Ticino and Graubuenden.",1,xsum_human,"Military police launched an investigation into a unit on Tuesday following allegations of drug abuse, army spokesperson Stefan Hofer informed the BBC. He stated that tests confirmed 12 soldiers had consumed cannabis, with five also testing positive for cocaine. The Swiss army has deployed 4,500 personnel for the WEF. Hofer emphasized the necessity for soldiers to be fully capable and safe to operate vehicles. Those who used cocaine have been dismissed and will undergo additional disciplinary procedures, he added. One soldier, discovered with 3 grams of cocaine, will be subject to a criminal probe by civilian officials. The other seven soldiers will receive disciplinary actions but stay at their posts in Davos, as cannabis use is considered a less serious violation. The implicated unit primarily consists of troops from the cantons of Ticino and Graubuenden."
"Cash machines were raided in Saltdean and Shoreham and a third was targeted in Hurstpierpoint.Crimestoppers and Post Office Ltd have offered the reward for information leading to a conviction.Roger Critchell, director of operations for Crimestoppers, said a large sum of money was stolen.The exact amount has not been revealed, but ""cassettes"" containing cash were taken from each machine, he said.Crimestoppers said all the raids involved explosions and were ""gas attacks"".On 3 March at Shoreham gas canisters were carried to the cash machine and following an explosion, a suspect smashed through with a sledgehammer, Crimestoppers said.The Saltdean branch was targeted on 28 February, and the Hurstpierpoint raid took place on 23 March.",1,xsum_human,"Cash machines in Saltdean and Shoreham were hit, with a third targeted in Hurstpierpoint. A reward for information leading to a conviction is offered by Crimestoppers and Post Office Ltd. Roger Critchell, Crimestoppers' operations director, stated a significant amount of money was taken. While the precise sum is undisclosed, ""cassettes"" holding cash were removed from each machine, he noted. Crimestoppers reported all incidents involved explosions and were classified as ""gas attacks."" On March 3 in Shoreham, gas canisters were brought to the cash machine; after an explosion, a suspect broke through using a sledgehammer. The Saltdean location was attacked on February 28, and the Hurstpierpoint incident occurred on March 23."
